src_id,direction,geom_points,os_speed
osgb4000000025295606,1,"((-3.4619791144205334, 50.732868732528665), (-3.4619918795444535, 50.732823606254762))",70.0
osgb5000005106399617,1,"((-3.4621273586031789, 50.728775701760789), (-3.4621259237903086, 50.728728262449188))",70.0
osgb4000000025287968,1,"((-3.4772379091135264, 50.691530336492498), (-3.4775552218125663, 50.691265507460194))",70.0
osgb4000000025287968,1,"((-3.4772379091135264, 50.691530336492498), (-3.4775552218125663, 50.691265507460194))",70.0
osgb4000000025287969,1,"((-3.4938850943416191, 50.685505019474704), (-3.493786041336929, 50.685506289328302))",70.0
osgb4000000025287969,1,"((-3.4938850943416191, 50.685505019474704), (-3.493786041336929, 50.685506289328302))",70.0
osgb4000000025287972,-1,"((-3.4725966870307277, 50.697357876651573), (-3.4726320959278678, 50.697307552433578))",70.0
osgb4000000025287973,1,"((-3.4721645153953715, 50.697152475026193), (-3.4725431157472517, 50.696626260179492))",70.0
osgb4000000025283092,-1,"((-3.4671282733672291, 50.707722755097627), (-3.4673313702464093, 50.707423420373829))",70.0
osgb4000000025305874,-1,"((-3.4665183343414632, 50.708651719663365), (-3.4667090571362933, 50.708376328998867))",70.0
osgb4000000025295393,-1,"((-3.4642598750692541, 50.711964850691828), (-3.4644083352417541, 50.711729160654031))",70.0
osgb4000000025306325,-1,"((-3.4635126342993461, 50.713307478130446), (-3.4637265760893761, 50.712900094858746))",70.0
osgb4000000025295588,-1,"((-3.4625902084850115, 50.716293037200209), (-3.4626283564173415, 50.715908114820806))",70.0
osgb4000000025283128,-1,"((-3.4626065171152214, 50.72564410101424), (-3.4626056772219713, 50.72561713182774))",70.0
osgb4000000025295604,-1,"((-3.4626183103763286, 50.7287005377149), (-3.4626200572198389, 50.728066501532304))",70.0
osgb4000000025346434,-1,"((-3.4626207956786796, 50.728899802520289), (-3.4626181646903298, 50.728748002710688))",70.0
osgb4000000025351936,-1,"((-3.4626257059925853, 50.728990608701075), (-3.4626206686291252, 50.728896206945976))",70.0
osgb4000000025295611,-1,"((-3.4620019303958012, 50.735430175110565), (-3.4620260034046009, 50.735332665408066))",70.0
osgb4000000025288076,-1,"((-3.4607059388935304, 50.739140534236221), (-3.4608256071072003, 50.738887224551021))",70.0
osgb4000000025295609,-1,"((-3.4624930963941094, 50.732921051684748), (-3.4624916963190193, 50.732876103094547))",70.0
osgb5000005106399618,-1,"((-3.4626181793559643, 50.728750000533289), (-3.4626183104050341, 50.728700527091085))",70.0
osgb4000000021615352,-1,"((-3.3925559713000295, 50.837142986320522), (-3.3930272345676196, 50.836753375731128))",70.0
osgb4000000021612715,-1,"((-3.3858496387258761, 50.850907129882636), (-3.3860338711076463, 50.850573846145835))",70.0
osgb4000000021612716,1,"((-3.3854028928673867, 50.850736698401064), (-3.3857853627354668, 50.849998173831565))",70.0
osgb4000000021612720,-1,"((-3.3843478826807014, 50.857491522696186), (-3.3844740300623313, 50.856473818151187))",70.0
osgb4000000021612719,-1,"((-3.3854467078481818, 50.850760838202412), (-3.3850773426090419, 50.851497101430915))",70.0
osgb4000000021622959,-1,"((-3.3839229027246005, 50.860896481958306), (-3.3842584112445304, 50.858311515347701))",70.0
osgb4000000021622960,-1,"((-3.383879081243625, 50.857451577705262), (-3.383763400002215, 50.858343255654461))",70.0
osgb4000000021622966,-1,"((-3.3835398640556016, 50.86438019051937), (-3.3835924817390413, 50.863939000617769))",70.0
osgb4000000021622967,-1,"((-3.383454069667474, 50.860856633830856), (-3.383156337007764, 50.863279275943057))",70.0
osgb4000000021612721,1,"((-3.3802106317228793, 50.880607444885634), (-3.3812030701141791, 50.875712525849231))",70.0
osgb4000000021612722,1,"((-3.3835852207719048, 50.864408040712682), (-3.3835752931553746, 50.86444422026468))",70.0
osgb4000000021612725,-1,"((-3.3757872408457881, 50.89379652533583), (-3.375800287452388, 50.89376204553183))",70.0
osgb4000000021612724,1,"((-3.3753402950346989, 50.893567430186764), (-3.3756141355719489, 50.89310889033996))",70.0
osgb4000000021612382,-1,"((-3.3601734767798823, 50.914644464117764), (-3.3603141465618322, 50.914520350737668))",70.0
osgb4000000021612383,1,"((-3.359266577698059, 50.914791874984623), (-3.360523572467649, 50.913641688066818))",70.0
osgb4000000021623397,-1,"((-3.3569660168136011, 50.917414182049541), (-3.3573292956519212, 50.917129011812541))",70.0
osgb4000000021623398,1,"((-3.3565864717495861, 50.917114806684992), (-3.3581399123840359, 50.915826576977992))",70.0
osgb4000000021660253,1,"((-3.3555667418201494, 50.917961354282461), (-3.3561888509553692, 50.91746906942376))",70.0
osgb4000000021623412,-1,"((-3.3511889929549477, 50.921680913807919), (-3.3523207193749776, 50.92092203867422))",70.0
osgb4000000021660254,-1,"((-3.355909155385175, 50.918253970185717), (-3.356684044851995, 50.917662515854317))",70.0
osgb4000000021623411,1,"((-3.3506687331643374, 50.921452854699254), (-3.3523360113036773, 50.920337767937951))",70.0
osgb4000000021615708,1,"((-3.343105908198448, 50.925895169502475), (-3.3443430091489881, 50.925228703133079))",70.0
osgb4000000021615709,-1,"((-3.3433758806109783, 50.926234518300262), (-3.344572134849308, 50.925622936597463))",70.0
osgb4000000021612822,1,"((-3.3228780401945364, 50.933641753505285), (-3.3232384024655666, 50.933555429787184))",70.0
osgb4000000021612823,-1,"((-3.3229308299118236, 50.934076157695586), (-3.3237614019382233, 50.933854700578387))",70.0
osgb4000000021612827,-1,"((-3.3039083458550289, 50.937945210803782), (-3.304802697109849, 50.937774175144483))",70.0
osgb4000000021612826,1,"((-3.3041756201264074, 50.937470225327978), (-3.3051429062449573, 50.937290017530579))",70.0
osgb4000000021615728,1,"((-3.2967858233476188, 50.939178829451215), (-3.2974289182801488, 50.938996054514121))",70.0
osgb4000000021615729,-1,"((-3.2971546370028504, 50.93951408835278), (-3.2971805659582207, 50.939505778676285))",70.0
osgb4000000021612844,1,"((-3.2752908961391656, 50.948482323062528), (-3.2756429917171053, 50.948343584785931))",70.0
osgb4000000021615794,1,"((-3.2615065666347598, 50.95328750852245), (-3.2615347892859901, 50.953278210816052))",70.0
osgb4000000021612843,1,"((-3.2971674173437502, 50.939562473850998), (-3.2965774410085902, 50.939740349390604))",70.0
osgb4000000021615795,1,"((-3.2754219046971604, 50.948949420101201), (-3.2740844088120302, 50.949494596399596))",70.0
osgb4000000021615351,1,"((-3.3922482787640584, 50.836782320026252), (-3.3923452481092782, 50.836700225364851))",70.0
osgb4000000025305591,1,"((-3.5199215497442244, 50.679028717274221), (-3.5197393641944648, 50.679085053712321))",70.0
osgb4000000025351278,1,"((-3.5170473506408726, 50.68011614790931), (-3.5169373930395924, 50.680162968863613))",70.0
osgb4000000025345427,1,"((-3.5201887795095708, 50.678943982952518), (-3.5199225761554205, 50.679028395845314))",70.0
osgb4000000025320274,1,"((-3.5169037078334857, 50.680177290949032), (-3.5166943761148954, 50.680269949343533))",70.0
osgb4000000025305598,1,"((-3.5141913617139071, 50.681598363673068), (-3.5140946327005569, 50.681671567332565))",70.0
osgb4000000025287912,1,"((-3.5002069422858417, 50.685582434479656), (-3.5002776947908014, 50.685581523545657))",70.0
osgb4000000025429786,-1,"((-3.5165034597714366, 50.679796414690003), (-3.5157969552958868, 50.680190613373405))",70.0
osgb4000000025351280,1,"((-3.5114707191442558, 50.682635667625384), (-3.5115793034490759, 50.68256601749988))",70.0
osgb4000000025287958,1,"((-3.4935495081461267, 50.685011443536439), (-3.4936910118652569, 50.685009629721542))",70.0
osgb4000000025287913,1,"((-3.5119088217311267, 50.683054327286115), (-3.5117979365974668, 50.683127712669716))",70.0
osgb4000000025287959,1,"((-3.5002975742187532, 50.686086947756948), (-3.5002265346241233, 50.686078869077647))",70.0
osgb4000000021659642,-1,"((-3.2082461888676517, 50.796008079509875), (-3.2084434106382114, 50.795781652983173))",47.5
osgb4000000021635444,1,"((-3.2078795107511096, 50.795781198951673), (-3.2086557563838296, 50.794887421742878))",47.5
osgb4000000025928356,1,"((-3.2170386519308694, 50.791771147745791), (-3.2160669482203494, 50.792051073136093))",47.5
osgb4000000021635445,-1,"((-3.2085824776973424, 50.795594664935976), (-3.2087326708300323, 50.795404427261573))",47.5
osgb4000000021622864,1,"((-3.206174820322182, 50.797422564395333), (-3.2064931354320323, 50.797177846786333))",47.5
osgb4000000021615320,1,"((-3.1987400843874485, 50.801994027902289), (-3.1990055038018284, 50.80192485059689))",47.5
osgb4000000021615322,1,"((-3.1875744965400812, 50.803322442543383), (-3.1881876621131111, 50.803277968316387))",47.5
osgb4000000021615321,1,"((-3.208285360602245, 50.796039207741757), (-3.2080084649403351, 50.796366928428455))",47.5
osgb4000000021615325,1,"((-3.1826943854468772, 50.803725982720792), (-3.1827753173864273, 50.803719685285394))",47.5
osgb4000000021615323,1,"((-3.1989959061690403, 50.802359473246007), (-3.1983080423894603, 50.802550646064205))",47.5
osgb4000000021622877,1,"((-3.1780492551999497, 50.804786893495304), (-3.1780176148949795, 50.804788885765106))",47.5
osgb4000000021659726,-1,"((-3.1750636399835277, 50.805917826130461), (-3.1749611204906278, 50.80601023606836))",47.5
osgb4000000021626307,1,"((-3.0586097827125514, 50.889543472505551), (-3.0588290749222811, 50.889370477343547))",47.5
osgb4000000021617298,-1,"((-3.056533977266203, 50.891906867771375), (-3.0579343026571433, 50.890640022535173))",47.5
osgb4000000021626308,1,"((-3.0562218531742329, 50.891660082239525), (-3.0579764948094033, 50.890071666655125))",47.5
osgb4000000021626315,-1,"((-3.0524548344160043, 50.895937351743719), (-3.0525178109072746, 50.895865390749719))",47.5
osgb4000000021642559,1,"((-3.0544702501091185, 50.893256403986285), (-3.0546538084455186, 50.893096338548283))",47.5
osgb4000000021672433,-1,"((-3.055502293144261, 50.892825241064116), (-3.056533378914831, 50.891907404729416))",47.5
osgb4000000021615324,1,"((-3.1877577944040629, 50.803717042361065), (-3.1828029238589228, 50.804142681491861))",47.5
osgb4000000021659723,1,"((-3.1805655661910577, 50.803917371157226), (-3.1806509665042979, 50.803905903994327))",47.5
osgb4000000021622876,1,"((-3.1750518853111696, 50.805864413069024), (-3.1752039727474797, 50.805770667210524))",47.5
osgb4000000021659728,1,"((-3.1806812180373831, 50.804324728410705), (-3.1806013481891831, 50.804332092772007))",47.5
osgb4000000021635492,1,"((-3.179965978225666, 50.804398566642732), (-3.1797293793454058, 50.804417390188533))",47.5
osgb4000000025295396,-1,"((-3.4443608539626105, 50.691955670082649), (-3.4439083476848107, 50.691385402112246))",47.5
osgb4000000025295395,1,"((-3.4440153219718517, 50.692163663713508), (-3.4438151141227418, 50.691914332928611))",47.5
osgb4000000025305876,1,"((-3.4615111752866023, 50.711480780028609), (-3.4616379150456726, 50.71159187629781))",47.5
osgb4000000025295397,1,"((-3.4462675531715945, 50.695518159394219), (-3.4461535507896346, 50.695279525881915))",47.5
osgb4000000025345795,-1,"((-3.4445159745121696, 50.692132245313509), (-3.4443576810243397, 50.691951868634909))",47.5
osgb4000000025335659,1,"((-3.4441826713856001, 50.692380307244562), (-3.44401358300312, 50.692161456024564))",47.5
osgb4000000025295398,1,"((-3.444556957354564, 50.69210328193536), (-3.4449961647368741, 50.692640680117059))",47.5
osgb4000000025345796,1,"((-3.4463507681815084, 50.695712284240322), (-3.4463209403618986, 50.695663227448527))",47.5
osgb4000000025353434,-1,"((-3.4463947523549545, 50.695688327993651), (-3.4464244983615844, 50.695734723784554))",47.5
osgb4000000025305880,1,"((-3.4498239783617461, 50.700123024576442), (-3.4499741261154462, 50.700399948008538))",47.5
osgb4000000025295402,-1,"((-3.4472209501012601, 50.698342141633674), (-3.4472967056410102, 50.698503079616778))",47.5
osgb4000000025393315,1,"((-3.4474277833489033, 50.697734182800694), (-3.4474679351739335, 50.697842538678799))",47.5
osgb4000000025295400,-1,"((-3.4464144652344997, 50.695714264623156), (-3.44650746575092, 50.695975713748354))",47.5
osgb4000000025335664,1,"((-3.4474429238936639, 50.697799124414573), (-3.4474576319700838, 50.697816928285171))",47.5
osgb4000000025335663,-1,"((-3.4470521196399555, 50.697963143979415), (-3.4471131658915457, 50.698106278205813))",47.5
osgb4000000025305881,1,"((-3.4476801914609307, 50.698146913892224), (-3.4477831496372007, 50.698271540715723))",47.5
osgb4000000025305884,1,"((-3.4540874286027163, 50.705077803883626), (-3.4541632183008861, 50.705238737083725))",47.5
osgb4000000025305885,-1,"((-3.4536670967466216, 50.705219982214317), (-3.4536820876648915, 50.705246775008213))",47.5
osgb4000000025287983,1,"((-3.4511067950833185, 50.701465288342476), (-3.4513801926126781, 50.70160577619518))",47.5
osgb4000000025287984,-1,"((-3.450685066934724, 50.70180842136142), (-3.4508155201309343, 50.701905723267124))",47.5
osgb4000000025305890,1,"((-3.4547833505534298, 50.707146323033861), (-3.4547994557573798, 50.707209074850859))",47.5
osgb4000000025305889,-1,"((-3.4543456703829292, 50.707227881360623), (-3.4543767673341992, 50.70731742589242))",47.5
osgb4000000025432359,1,"((-3.4623553241046934, 50.712614982502785), (-3.4620790328606335, 50.712384624332081))",47.5
osgb5000005106399590,1,"((-3.4612809552969606, 50.72871530949903), (-3.4612894608855105, 50.728714528373828))",47.5
osgb4000000025336769,1,"((-3.4622986598680359, 50.729072711556071), (-3.4620444588391157, 50.729099885240068))",47.5
osgb4000000025351941,1,"((-3.4622639973883085, 50.728621757193054), (-3.4625048870529285, 50.728600325789557))",47.5
osgb4000000025351941,1,"((-3.4622639973883085, 50.728621757193054), (-3.4625048870529285, 50.728600325789557))",47.5
osgb4000000025346442,1,"((-3.462108194123894, 50.728636543039634), (-3.4622631161107242, 50.728621838219333))",47.5
osgb4000000025351942,1,"((-3.4625346280236, 50.729050897705129), (-3.4622965332750302, 50.729072923574229))",47.5
osgb4000000025351942,1,"((-3.4625346280236, 50.729050897705129), (-3.4622965332750302, 50.729072923574229))",47.5
osgb4000000025306394,1,"((-3.4446043302819911, 50.730361664808321), (-3.4453430896100108, 50.730424452617619))",47.5
osgb4000000025288067,1,"((-3.4590435531955221, 50.729405779275503), (-3.4583951383181821, 50.729454732123202))",47.5
osgb4000000025288070,1,"((-3.4357568132134388, 50.729400412078348), (-3.4360264810684491, 50.729415076580047))",47.5
osgb4000000025295617,1,"((-3.4304872786641751, 50.729311982945418), (-3.4305722633328348, 50.729310939956015))",47.5
osgb4000000025288071,1,"((-3.4444980104293808, 50.730760612006314), (-3.4443985832763411, 50.730752850896913))",47.5
osgb4000000025295618,1,"((-3.435815139195407, 50.729807001259047), (-3.4349636422714971, 50.729763527655045))",47.5
osgb4000000025283137,1,"((-3.41874483478977, 50.729128268560018), (-3.4191651059949799, 50.729172624114014))",47.5
osgb4000000025306398,-1,"((-3.4304863630857185, 50.729362009644611), (-3.4293112886199384, 50.729394411019406))",47.5
osgb4000000025306399,1,"((-3.4304955332734619, 50.729710821432846), (-3.429631794083162, 50.729730411532749))",47.5
osgb4000000025295401,1,"((-3.446896461070593, 50.695548116577534), (-3.4469760678862729, 50.695830263449437))",47.5
osgb4000000025969688,1,"((-3.4161186404525776, 50.728818765511896), (-3.4165649686504778, 50.728871744111999))",47.5
osgb4000000025926082,1,"((-3.3866070332462934, 50.730342060720737), (-3.3866225032398334, 50.730339070818935))",47.5
osgb4000000025926083,-1,"((-3.3847998409016427, 50.731047551019557), (-3.3854757212128228, 50.730913399347358))",47.5
osgb4000000025283136,1,"((-3.4260774781312295, 50.729854897751331), (-3.4256525516977594, 50.729860095704034))",47.5
osgb4000000025930113,-1,"((-3.4110501498125143, 50.728737665701559), (-3.4113195356568142, 50.728743397511558))",47.5
osgb4000000025939123,-1,"((-3.4104960352381277, 50.72871725899904), (-3.4107519405957873, 50.728723281148937))",47.5
osgb4000000025926141,1,"((-3.3660008902765113, 50.738129125011483), (-3.3660974437805611, 50.738038061957383))",47.5
osgb4000000025926142,-1,"((-3.3663014631465349, 50.738361549282288), (-3.3665473045792549, 50.738147337682484))",47.5
osgb4000000025963696,1,"((-3.3583925139055189, 50.743627437049931), (-3.3590024182065292, 50.743321477302729))",47.5
osgb4000000025939514,-1,"((-3.2464615233237923, 50.700251489823231), (-3.2463209587053923, 50.700211121146431))",47.5
osgb4000000025926187,1,"((-3.3598071621566286, 50.743357039897347), (-3.3592957410470983, 50.743622797752543))",47.5
osgb4000000025926787,1,"((-3.3361234266062696, 50.749803817679705), (-3.3361358772760599, 50.749799996796511))",47.5
osgb4000000025926788,1,"((-3.3465843840646783, 50.748727992406685), (-3.3465140480838285, 50.748746791034989))",47.5
osgb4000000025930626,1,"((-3.3326229189387737, 50.751260767068977), (-3.3327203304628235, 50.751196701733576))",47.5
osgb4000000025928219,1,"((-3.33800274742778, 50.749781753173423), (-3.3374250776409502, 50.749905291975423))",47.5
osgb4000000025928220,1,"((-3.3290829510662623, 50.754258598915158), (-3.3291102766331919, 50.754222314973958))",47.5
osgb4000000025928221,1,"((-3.3329016075905042, 50.751600036381738), (-3.3326779303420846, 50.751710510633536))",47.5
